version;wahl-behoerde-gs;wahl-datum;wahl-name;wahl-leiter-gs;wahl-leiter-name;gebiet-ebene-5-nr;gebiet-ebene-5-name;gebiet-ebene-4-nr;gebiet-ebene-4-name;gebiet-ebene-3-nr;gebiet-ebene-3-name;gebiet-ebene-2-nr;gebiet-ebene-2-name;bezirk-nr;bezirk-name;BRIEFWAHLBEZIRK-NR;bezirk-art;bezirk-repräsentativ;kandidat-gebiet-nr;kandidat-gebiet-bezeichnung;stimmzettel-gebiet-nr;stimmzettel-gebiet-bezeichnung
0.3;03159016;09.06.2024;„Radentscheid I - Allgemeine Strategien“;03159016;Stadt Göttingen;;;;;;;;;421;Stadt Göttingen - 421 Weende-Nord (2);464;W;;;;;
0.3;03159016;09.06.2024;„Radentscheid I - Allgemeine Strategien“;03159016;Stadt Göttingen;;;;;;;;;422;Stadt Göttingen - 422 Plesseweg;464;W;;;;;
0.3;03159016;09.06.2024;„Radentscheid I - Allgemeine Strategien“;03159016;Stadt Göttingen;;;;;;;;;423;Stadt Göttingen - 423 Stumpfe Eiche;462;W;;;;;
0.3;03159016;09.06.2024;„Radentscheid I - Allgemeine Strategien“;03159016;Stadt Göttingen;;;;;;;;;424;Stadt Göttingen - 424 Alt-Weende (3);463;W;;;;;
0.3;03159016;09.06.2024;„Radentscheid I - Allgemeine Strategien“;03159016;Stadt Göttingen;;;;;;;;;425;Stadt Göttingen - 425 Ernst-Fahlbusch-Straße (3);464;W;;;;;
0.3;03159016;09.06.2024;„Radentscheid I - Allgemeine Strategien“;03159016;Stadt Göttingen;;;;;;;;;501;Stadt Göttingen - 501 Neues Rathaus (1);561;W;;;;;
0.3;03159016;09.06.2024;„Radentscheid I - Allgemeine Strategien“;03159016;Stadt Göttingen;;;;;;;;;502;Stadt Göttingen - 502 Neues Rathaus (2);561;W;;;;;
0.3;03159016;09.06.2024;„Radentscheid I - Allgemeine Strategien“;03159016;Stadt Göttingen;;;;;;;;;503;Stadt Göttingen - 503 Bunsenstraße;562;W;;;;;
0.3;03159016;09.06.2024;„Radentscheid I - Allgemeine Strategien“;03159016;Stadt Göttingen;;;;;;;;;504;Stadt Göttingen - 504 Jahnstadion;561;W;;;;;
0.3;03159016;09.06.2024;„Radentscheid I - Allgemeine Strategien“;03159016;Stadt Göttingen;;;;;;;;;505;Stadt Göttingen - 505 Gartetalbahnhof;562;W;;;;;
0.3;03159016;09.06.2024;„Radentscheid I - Allgemeine Strategien“;03159016;Stadt Göttingen;;;;;;;;;506;Stadt Göttingen - 506 Landeskrankenhaus;562;W;;;;;
0.3;03159016;09.06.2024;„Radentscheid I - Allgemeine Strategien“;03159016;Stadt Göttingen;;;;;;;;;507;Stadt Göttingen - 507 Leineberg (1);562;W;;;;;
0.3;03159016;09.06.2024;„Radentscheid I - Allgemeine Strategien“;03159016;Stadt Göttingen;;;;;;;;;508;Stadt Göttingen - 508 Leineberg (2);562;W;;;;;
0.3;03159016;09.06.2024;„Radentscheid I - Allgemeine Strategien“;03159016;Stadt Göttingen;;;;;;;;;509;Stadt Göttingen - 509 Bahnhof-West;562;W;;;;;
0.3;03159016;09.06.2024;„Radentscheid I - Allgemeine Strategien“;03159016;Stadt Göttingen;;;;;;;;;510;Stadt Göttingen - 510 Bahnhof-Ost;562;W;;;;;
0.3;03159016;09.06.2024;„Radentscheid I - Allgemeine Strategien“;03159016;Stadt Göttingen;;;;;;;;;511;Stadt Göttingen - 511 Goethe-Allee;563;W;;;;;
0.3;03159016;09.06.2024;„Radentscheid I - Allgemeine Strategien“;03159016;Stadt Göttingen;;;;;;;;;512;Stadt Göttingen - 512 Nikolaistraße (1);563;W;;;;;
0.3;03159016;09.06.2024;„Radentscheid I - Allgemeine Strategien“;03159016;Stadt Göttingen;;;;;;;;;513;Stadt Göttingen - 513 Albanikirchhof;563;W;;;;;
0.3;03159016;09.06.2024;„Radentscheid I - Allgemeine Strategien“;03159016;Stadt Göttingen;;;;;;;;;514;Stadt Göttingen - 514 Theaterstraße (1);563;W;;;;;
0.3;03159016;09.06.2024;„Radentscheid I - Allgemeine Strategien“;03159016;Stadt Göttingen;;;;;;;;;515;Stadt Göttingen - 515 Deutsches Theater;564;W;;;;;
0.3;03159016;09.06.2024;„Radentscheid I - Allgemeine Strategien“;03159016;Stadt Göttingen;;;;;;;;;516;Stadt Göttingen - 516 Nikolaistraße (2);564;W;;;;;
0.3;03159016;09.06.2024;„Radentscheid I - Allgemeine Strategien“;03159016;Stadt Göttingen;;;;;;;;;517;Stadt Göttingen - 517 Theaterstraße (2);564;W;;;;;
0.3;03159016;09.06.2024;„Radentscheid I - Allgemeine Strategien“;03159016;Stadt Göttingen;;;;;;;;;518;Stadt Göttingen - 518 Sültebecksbreite (2);564;W;;;;;
0.3;03159016;09.06.2024;„Radentscheid I - Allgemeine Strategien“;03159016;Stadt Göttingen;;;;;;;;;519;Stadt Göttingen - 519 Arndtstraße;565;W;;;;;
0.3;03159016;09.06.2024;„Radentscheid I - Allgemeine Strategien“;03159016;Stadt Göttingen;;;;;;;;;520;Stadt Göttingen - 520 Güterbahnhof;565;W;;;;;
0.3;03159016;09.06.2024;„Radentscheid I - Allgemeine Strategien“;03159016;Stadt Göttingen;;;;;;;;;521;Stadt Göttingen - 521 Windausweg;565;W;;;;;
