version;wahl-behoerde-gs;wahl-datum;wahl-name;wahl-leiter-gs;wahl-leiter-name;gebiet-ebene-5-nr;gebiet-ebene-5-name;gebiet-ebene-4-nr;gebiet-ebene-4-name;gebiet-ebene-3-nr;gebiet-ebene-3-name;gebiet-ebene-2-nr;gebiet-ebene-2-name;bezirk-nr;bezirk-name;BRIEFWAHLBEZIRK-NR;bezirk-art;bezirk-repräsentativ;kandidat-gebiet-nr;kandidat-gebiet-bezeichnung;stimmzettel-gebiet-nr;stimmzettel-gebiet-bezeichnung
0.3;05914000;23.02.2025;Wahl zum Deutschen Bundestag;05914000;Stadt Hagen;;;;;137;137 Hagen - Ennepe-Ruhr-Kreis I;12;12 Kabel/Bathey/Garenfeld;2121;2121 Fritz-Steinhoff-Schule;8023;W;;137;137 Hagen - Ennepe-Ruhr-Kreis I;;
0.3;05914000;23.02.2025;Wahl zum Deutschen Bundestag;05914000;Stadt Hagen;;;;;137;137 Hagen - Ennepe-Ruhr-Kreis I;12;12 Kabel/Bathey/Garenfeld;2122;2122 Borgenfeldstr.;8023;W;;137;137 Hagen - Ennepe-Ruhr-Kreis I;;
0.3;05914000;23.02.2025;Wahl zum Deutschen Bundestag;05914000;Stadt Hagen;;;;;137;137 Hagen - Ennepe-Ruhr-Kreis I;12;12 Kabel/Bathey/Garenfeld;2123;2123 Knüwenstr.;8023;W;;137;137 Hagen - Ennepe-Ruhr-Kreis I;;
0.3;05914000;23.02.2025;Wahl zum Deutschen Bundestag;05914000;Stadt Hagen;;;;;137;137 Hagen - Ennepe-Ruhr-Kreis I;12;12 Kabel/Bathey/Garenfeld;2124;2124 Steinhausstr.;8024;W;;137;137 Hagen - Ennepe-Ruhr-Kreis I;;
0.3;05914000;23.02.2025;Wahl zum Deutschen Bundestag;05914000;Stadt Hagen;;;;;137;137 Hagen - Ennepe-Ruhr-Kreis I;12;12 Kabel/Bathey/Garenfeld;2125;2125 Bathey;8024;W;;137;137 Hagen - Ennepe-Ruhr-Kreis I;;
0.3;05914000;23.02.2025;Wahl zum Deutschen Bundestag;05914000;Stadt Hagen;;;;;137;137 Hagen - Ennepe-Ruhr-Kreis I;12;12 Kabel/Bathey/Garenfeld;2126;2126 Garenfeld;8024;W;;137;137 Hagen - Ennepe-Ruhr-Kreis I;;
0.3;05914000;23.02.2025;Wahl zum Deutschen Bundestag;05914000;Stadt Hagen;;;;;137;137 Hagen - Ennepe-Ruhr-Kreis I;13;13 Helfe/Fley;2131;2131 Helfer Str.;8025;W;;137;137 Hagen - Ennepe-Ruhr-Kreis I;;
0.3;05914000;23.02.2025;Wahl zum Deutschen Bundestag;05914000;Stadt Hagen;;;;;137;137 Hagen - Ennepe-Ruhr-Kreis I;13;13 Helfe/Fley;2132;2132 AWO-Heim Helfe;8025;W;;137;137 Hagen - Ennepe-Ruhr-Kreis I;;
0.3;05914000;23.02.2025;Wahl zum Deutschen Bundestag;05914000;Stadt Hagen;;;;;137;137 Hagen - Ennepe-Ruhr-Kreis I;13;13 Helfe/Fley;2133;2133 Louise-Schröder-Str.;8025;W;;137;137 Hagen - Ennepe-Ruhr-Kreis I;;
0.3;05914000;23.02.2025;Wahl zum Deutschen Bundestag;05914000;Stadt Hagen;;;;;137;137 Hagen - Ennepe-Ruhr-Kreis I;13;13 Helfe/Fley;2134;2134 Fley;8026;W;;137;137 Hagen - Ennepe-Ruhr-Kreis I;;
0.3;05914000;23.02.2025;Wahl zum Deutschen Bundestag;05914000;Stadt Hagen;;;;;137;137 Hagen - Ennepe-Ruhr-Kreis I;13;13 Helfe/Fley;2135;2135 Buschstr.;8026;W;;137;137 Hagen - Ennepe-Ruhr-Kreis I;;
0.3;05914000;23.02.2025;Wahl zum Deutschen Bundestag;05914000;Stadt Hagen;;;;;137;137 Hagen - Ennepe-Ruhr-Kreis I;13;13 Helfe/Fley;2136;2136 Pappelstr.;8026;W;;137;137 Hagen - Ennepe-Ruhr-Kreis I;;
0.3;05914000;23.02.2025;Wahl zum Deutschen Bundestag;05914000;Stadt Hagen;;;;;137;137 Hagen - Ennepe-Ruhr-Kreis I;14;14 Boelerheide;2141;2141 Freiligrathstr.;8027;W;;137;137 Hagen - Ennepe-Ruhr-Kreis I;;
0.3;05914000;23.02.2025;Wahl zum Deutschen Bundestag;05914000;Stadt Hagen;;;;;137;137 Hagen - Ennepe-Ruhr-Kreis I;14;14 Boelerheide;2142;2142 Sonntagstr.;8027;W;;137;137 Hagen - Ennepe-Ruhr-Kreis I;;
0.3;05914000;23.02.2025;Wahl zum Deutschen Bundestag;05914000;Stadt Hagen;;;;;137;137 Hagen - Ennepe-Ruhr-Kreis I;14;14 Boelerheide;2143;2143 Wilhelm-Leuschner-Str.;8027;W;;137;137 Hagen - Ennepe-Ruhr-Kreis I;;
0.3;05914000;23.02.2025;Wahl zum Deutschen Bundestag;05914000;Stadt Hagen;;;;;137;137 Hagen - Ennepe-Ruhr-Kreis I;14;14 Boelerheide;2144;2144 Hügelstr.;8028;W;;137;137 Hagen - Ennepe-Ruhr-Kreis I;;
0.3;05914000;23.02.2025;Wahl zum Deutschen Bundestag;05914000;Stadt Hagen;;;;;137;137 Hagen - Ennepe-Ruhr-Kreis I;14;14 Boelerheide;2145;2145 Hamecke;8028;W;;137;137 Hagen - Ennepe-Ruhr-Kreis I;;
0.3;05914000;23.02.2025;Wahl zum Deutschen Bundestag;05914000;Stadt Hagen;;;;;137;137 Hagen - Ennepe-Ruhr-Kreis I;15;15 Vorhalle/Eckesey;2151;2151 Masurenstr. / Aehringhausen / Voßacker;8029;W;;137;137 Hagen - Ennepe-Ruhr-Kreis I;;
0.3;05914000;23.02.2025;Wahl zum Deutschen Bundestag;05914000;Stadt Hagen;;;;;137;137 Hagen - Ennepe-Ruhr-Kreis I;15;15 Vorhalle/Eckesey;2152;2152 Vorhalle-Zentrum;8029;W;;137;137 Hagen - Ennepe-Ruhr-Kreis I;;
