version;wahl-behoerde-gs;wahl-datum;wahl-name;wahl-leiter-gs;wahl-leiter-name;gebiet-ebene-5-nr;gebiet-ebene-5-name;gebiet-ebene-4-nr;gebiet-ebene-4-name;gebiet-ebene-3-nr;gebiet-ebene-3-name;gebiet-ebene-2-nr;gebiet-ebene-2-name;bezirk-nr;bezirk-name;BRIEFWAHLBEZIRK-NR;bezirk-art;bezirk-repräsentativ;kandidat-gebiet-nr;kandidat-gebiet-bezeichnung;stimmzettel-gebiet-nr;stimmzettel-gebiet-bezeichnung
0.3;05914000;26.09.2021;Bundestagswahl;05914000;Stadt Hagen;;;;;138;138 Hagen - Ennepe-Ruhr-Kreis I;Hohenlimburg;Hohenlimburg;3184;3184 Wesselbach;8029;W;;138;138 Hagen - Ennepe-Ruhr-Kreis I;138;138 Hagen - Ennepe-Ruhr-Kreis I
0.3;05914000;26.09.2021;Bundestagswahl;05914000;Stadt Hagen;;;;;138;138 Hagen - Ennepe-Ruhr-Kreis I;Hohenlimburg;Hohenlimburg;3185;3185 Wesselbachstr.;8031;W;;138;138 Hagen - Ennepe-Ruhr-Kreis I;138;138 Hagen - Ennepe-Ruhr-Kreis I
0.3;05914000;26.09.2021;Bundestagswahl;05914000;Stadt Hagen;;;;;138;138 Hagen - Ennepe-Ruhr-Kreis I;Hohenlimburg;Hohenlimburg;3191;3191 Holthausen;8032;W;;138;138 Hagen - Ennepe-Ruhr-Kreis I;138;138 Hagen - Ennepe-Ruhr-Kreis I
0.3;05914000;26.09.2021;Bundestagswahl;05914000;Stadt Hagen;;;;;138;138 Hagen - Ennepe-Ruhr-Kreis I;Hohenlimburg;Hohenlimburg;3192;3192 Elseyer Kirchplatz / Am Somborn;8033;W;;138;138 Hagen - Ennepe-Ruhr-Kreis I;138;138 Hagen - Ennepe-Ruhr-Kreis I
0.3;05914000;26.09.2021;Bundestagswahl;05914000;Stadt Hagen;;;;;138;138 Hagen - Ennepe-Ruhr-Kreis I;Hohenlimburg;Hohenlimburg;3193;3193 Mozartstr. / Alter Henkhauser Weg;8023;W;;138;138 Hagen - Ennepe-Ruhr-Kreis I;138;138 Hagen - Ennepe-Ruhr-Kreis I
0.3;05914000;26.09.2021;Bundestagswahl;05914000;Stadt Hagen;;;;;138;138 Hagen - Ennepe-Ruhr-Kreis I;Hohenlimburg;Hohenlimburg;3194;3194 Wachtelweg / Am Berge;8023;W;;138;138 Hagen - Ennepe-Ruhr-Kreis I;138;138 Hagen - Ennepe-Ruhr-Kreis I
0.3;05914000;26.09.2021;Bundestagswahl;05914000;Stadt Hagen;;;;;138;138 Hagen - Ennepe-Ruhr-Kreis I;Hagen-Mitte;Hagen-Mitte;4201;4201 Springe / Tuchmacherstr.;8030;W;;138;138 Hagen - Ennepe-Ruhr-Kreis I;138;138 Hagen - Ennepe-Ruhr-Kreis I
0.3;05914000;26.09.2021;Bundestagswahl;05914000;Stadt Hagen;;;;;138;138 Hagen - Ennepe-Ruhr-Kreis I;Eilpe/Dahl;Eilpe/Dahl;4202;4202 Oberhagen;8023;W;;138;138 Hagen - Ennepe-Ruhr-Kreis I;138;138 Hagen - Ennepe-Ruhr-Kreis I
0.3;05914000;26.09.2021;Bundestagswahl;05914000;Stadt Hagen;;;;;138;138 Hagen - Ennepe-Ruhr-Kreis I;Eilpe/Dahl;Eilpe/Dahl;4203;4203 Untere Selbecker Str.;8023;W;;138;138 Hagen - Ennepe-Ruhr-Kreis I;138;138 Hagen - Ennepe-Ruhr-Kreis I
0.3;05914000;26.09.2021;Bundestagswahl;05914000;Stadt Hagen;;;;;138;138 Hagen - Ennepe-Ruhr-Kreis I;Eilpe/Dahl;Eilpe/Dahl;4204;4204 Hüttenbergstr.;8031;W;;138;138 Hagen - Ennepe-Ruhr-Kreis I;138;138 Hagen - Ennepe-Ruhr-Kreis I
